IDOld	IDNew	total_exons	total_isoforms	strand	chr	name	gene	ASM_name	total_isoforms	total_exons	total_read_count_group_1	total_read_count_group_2	iso_p_value	TruePsi_Total10	Type	IsoPsi2	IsoPsi1	FluxPsiG1	FluxPsiG2	ASM_name	total_isoforms	total_exons	total_read_count_group_1	total_read_count_group_2	iso_p_value	TruePsi_Total10	Turbo_Pmin_JC_c01	majiq_Postmax_p001	leafcutter_p_value	JumPmin	Type	IsoMajorPsiGroup1	IsoMajorPsiGroup2	TurboMajorPsiGroup1	TurboMajorPsiGroup2	FluxPsiG1	FluxPsiG2	majiqPsiG1	majiqPsiG2	logitRegP	TotalCountG1	TotalCountG2	ttestRegP
ASM1188	ASM1189	21	35	-	chr1	ENAH	ENSG00000154380	ASM1189	10	21	33421	28942	0.003785516	0.10986072	NA	0.598761989	0.606184087	0.316525426	0.426386146	ASM1188	10	21	33598	29109	NA	0.002365137	0.000382	0.995	0.00103	0.00783	NA	NA	NA	0.829444444	0.797	0.998873874	0.996508737	0.999	0.999	0.356300994	190.6666667	294.6666667	0.328460656
ASM1897	ASM1899	22	75	+	chr2	PDK1	ENSG00000152256	ASM1899	6	22	2386	8961	3.79E-03	NA	NA	0.388647481	0.550898745	NA	NA	ASM1897	11	22	2407	8987	0.000486878	NA	2.74E-05	0.998	0.000251	2.38E-05	NA	0.466394194	0.406919968	0.844222222	0.771111111	NA	NA	0.995	0.998	NA	0	0	NA
ASM8171	ASM8109	3	2	-	chr14	NIN	ENSG00000100503	ASM8109	2	3	2164	1568	0.003797059	0.090159127	SE	0.999493386	0.928608684	1	0.909840873	ASM8171	2	3	2164	1568	0.003797059	0.090159127	4.14E-11	0.975	NA	1.40E-08	SE	0.928607356	0.999493386	0.922	1	0.909840873	1	0.933	0.998	0.952603518	139.6666667	205.3333333	0.094125843
ASM6861	ASM6792	21	57	+	chr11	OTUB1	ENSG00000167770	ASM6792	4	21	13621	16798	0.003810069	0.135811156	NA	0.84339291	0.716701486	0.648148148	0.512336992	ASM6861	11	21	13825	17000	1.93E-10	NA	1	1	0.00438	2.32E-05	NA	0.748013923	0.724137238	1	0.996	NA	NA	1	1	NA	5.333333333	9.666666667	NA
ASM4249	ASM4226	29	90	-	chr6	PGM3	ENSG00000013375	ASM4226	5	29	11627	6007	0.003834321	0.143145797	NA	0.754451176	0.913128292	0.709432049	0.837237196	ASM4249	16	29	11627	6007	0.022245138	NA	6.95E-09	0.999	0.0323	1.21E-06	NA	0.663737943	0.600057383	0.866533333	0.869066667	NA	NA	0.996	0.987	NA	1.333333333	0.666666667	NA
ASM5280	ASM5232	3	2	+	chr8	POMK	ENSG00000185900	ASM5232	2	3	762	625	0.003837355	0.050931746	SE	0.824152572	0.993153609	0.927427427	0.978359173	ASM5280	2	3	762	625	0.003837355	NA	7.98E-05	0.993	NA	NA	SE	0.993153608	0.824152572	1	0.868333333	NA	NA	0.994	0.844	0.074301391	36.66666667	44.66666667	0.030795163
ASM4377	ASM4352	9	3	-	chr6	RP11-356I2.4	ENSG00000237499	ASM4352	3	9	8	72	0.003854186	NA	NA	NA	NA	NA	NA	ASM4377	3	9	8	72	0.003854186	NA	NA	NA	NA	NA	NA	0.992234691	0.302229045	NA	NA	NA	NA	NA	NA	NA	1.666666667	0	NA
ASM10057	ASM9964	3	2	+	chr18	RP11-35G9.3	ENSG00000267040	ASM9964	2	3	433	138	0.003862496	0.235551486	NA	0.934360369	0.335955196	0.645502646	0.40995116	ASM10057	2	3	433	138	0.003862496	NA	NA	NA	NA	NA	NA	0.335955192	0.934360348	NA	NA	NA	NA	NA	NA	0.064718868	7.333333333	26	0.030138093
ASM4054	ASM4031	14	23	-	chr6	TAPBP	ENSG00000231925	ASM4031	3	14	17217	8734	0.003865623	0.050183283	NA	0.904769115	0.943968644	0.809781069	0.777280914	ASM4054	6	14	17313	8792	0.037039657	0.051573728	1	0.71	NA	NA	NA	0.769808872	0.721039392	0.997	1	0.785022372	0.81133951	0.999	0.999	0.003758574	197	444.6666667	0.004572932
ASM1411	ASM1414	3	2	+	chr2	MRPL33	ENSG00000243147	ASM1414	2	3	5374	6925	0.003898249	0.169769784	NA	0.696020637	0.535641457	0.673580028	0.503810244	ASM1411	2	3	5374	6925	0.003898249	0.169769784	7.04E-07	0.993	1.73E-05	0.000661	NA	0.535641457	0.696020637	0.547666667	0.688333333	0.503810244	0.673580028	0.55	0.701	2.13E-26	683.3333333	594.3333333	0.007454469
ASM1989	ASM1993	5	4	+	chr2	NDUFB3	ENSG00000119013	ASM1993	4	5	2985	3917	0.003919572	0.044327452	NA	0.466266631	0.480699251	0.982489347	0.938161895	ASM1989	4	5	2985	3917	0.003919572	0.044327452	4.96E-06	1	4.23E-05	0.00044	NA	0.469966752	0.45854534	0.643833333	0.555333333	0.938161895	0.982489347	0.66	0.658	0.002890326	171.3333333	76.33333333	0.006588135
ASM1342	ASM1343	35	9	-	chr2	WDR35	ENSG00000118965	ASM1343	9	35	3952	3023	0.003972868	NA	NA	0.460160155	0.508484442	NA	NA	ASM1342	8	35	3952	3023	0.001201876	NA	1.26E-06	1	0.0155	0.0215	NA	0.648324203	0.646574467	0.771777778	0.621222222	NA	NA	0.995	0.992	NA	0.333333333	1.333333333	NA
ASM6970	ASM6896	28	31	+	chr11	TPCN2	ENSG00000162341	ASM6896	6	28	3674	3944	0.003980349	0.094175253	NA	0.394578997	0.422455701	0.733593242	0.639417989	ASM6970	7	28	3721	3956	0.000301636	0.122222222	0.000555	0.96	0.0287	0.0068	NA	0.441404079	0.514021981	0.7415	0.650333333	0.85	0.972222222	0.994	0.995	0.087480153	12.66666667	15.66666667	0.031273265
ASM11779	ASM11684	30	232	-	chrX	RPGR	ENSG00000156313	ASM11684	6	30	2550	1844	0.003998308	0.085586074	NA	0.847274948	0.357343293	0.34009009	0.293232387	ASM11779	14	30	2579	1857	0.000284179	NA	0.0816	0.88	NA	0.186	NA	0.74261685	0.806144098	0.7385	0.75525	NA	NA	0.994	0.991	NA	1.666666667	1.666666667	NA
ASM9949	ASM9861	6	4	+	chr18	TWSG1	ENSG00000128791	ASM9861	4	6	25787	16587	0.004009923	0.040804067	NA	0.614157996	0.712456054	0.629995763	0.657416075	ASM9949	3	6	25787	16587	0.000640526	0.040804067	NA	0.874	0.0339	0.088	NA	0.573482957	0.418881846	NA	NA	0.657416075	0.629995763	0.709	0.643	0.058864448	268.6666667	454.6666667	0.095267614
ASM287	ASM290	6	3	+	chr1	TSSK3	ENSG00000162526	ASM290	3	6	107	78	0.004022407	NA	NA	0.993403204	0.499577798	NA	NA	ASM287	3	6	107	78	0.004022407	NA	NA	NA	NA	NA	NA	0.328082155	0.964107185	NA	NA	NA	NA	NA	NA	NA	1.666666667	2.333333333	NA
ASM11195	ASM11103	14	32	+	chr20	LSM14B	ENSG00000149657	ASM11103	3	14	15822	12331	0.004025632	0.074684971	NA	0.784126362	0.620568276	0.730841859	0.656156888	ASM11195	8	14	15969	12401	NA	0.064625616	6.25E-07	0.997	0.000111	0.00467	NA	NA	NA	0.877333333	0.918	0.71130031	0.775925926	0.991	0.983	0.588857135	7.333333333	17.33333333	0.173278318
ASM2373	ASM2361	10	6	-	chr3	RASSF1	ENSG00000068028	ASM2361	6	10	8574	5867	0.004028917	0.016873567	NA	0.96306174	0.965212339	0.993488225	0.976614659	ASM2373	6	10	8574	5867	0.004028917	NA	NA	0.61	NA	NA	NA	0.608055761	0.829986318	NA	NA	NA	NA	0.998	0.998	0.093551525	103.3333333	158.3333333	0.187690199
ASM11841	ASM11747	9	12	+	chrX	PPP1R3F	ENSG00000049769	ASM11747	5	9	2814	937	0.00403294	0	NA	0.988481778	0.996713305	1	1	ASM11841	7	9	2886	978	0.015172292	0	1.40E-06	0.988	NA	0.0025	NA	0.647648491	0.711427663	0.784333333	0.977333333	1	1	0.995	0.993	0.999998951	17.66666667	20.66666667	NA
ASM3034	ASM3011	33	9	+	chr4	LPHN3	ENSG00000150471	ASM3011	9	33	1582	56	0.004038501	NA	NA	NA	NA	NA	NA	ASM3034	8	33	1582	56	1.69E-12	NA	NA	NA	NA	NA	NA	0.488483416	0.171439325	NA	NA	NA	NA	NA	NA	NA	0	0	NA
ASM6278	ASM6209	17	3	+	chr10	MYPN	ENSG00000138347	ASM6209	3	17	443	5211	0.004062198	0.247677625	NA	0.697722711	0.970186444	0.656903499	0.738888889	ASM6278	3	17	443	5211	0.003286809	NA	NA	NA	NA	NA	NA	0.711167811	0.594992051	NA	NA	NA	NA	NA	NA	0.999998364	45.66666667	5	0.000649109
ASM1001	ASM1004	28	34	+	chr1	RALGPS2	ENSG00000116191	ASM1004	3	28	7467	5058	0.004064984	0.2489656	NA	0.835794703	0.60189159	0.740388155	0.520337464	ASM1001	10	28	7527	5095	NA	0.591506859	4.10E-06	1	0.00521	0.0151	NA	NA	NA	0.613333333	0.856666667	0.956586224	0.365079365	0.998	0.997	2.11E-07	5.666666667	54.33333333	0.179158206
ASM4001	ASM3974	3	2	+	chr6	VARS2	ENSG00000137411	ASM3974	2	3	1242	1775	0.004169397	0.108493426	SE	0.781540037	0.962476036	0.834403299	0.942896725	ASM4001	2	3	1242	1775	0.004169397	0.108493426	2.13E-11	1	0.00108	4.06E-08	SE	0.962476036	0.781540037	0.969	0.807	0.942896725	0.834403299	0.958	0.815	5.88E-06	151.3333333	114	0.054345376
ASM2189	ASM2184	10	15	-	chr3	RPL32	ENSG00000144713	ASM2184	6	10	156993	162455	0.004172267	0.015516967	NA	0.587291577	0.616113578	0.517758845	0.52805027	ASM2189	9	10	157992	163465	0.277811133	0.015516967	0.369	0.965	0.0181	0.0457	NA	0.670346471	0.683032951	0.757	0.732666667	0.52805027	0.517758845	0.98	0.97	2.78E-05	11628.66667	11811.66667	0.158094492
ASM5129	ASM5087	14	26	-	chr8	ERICH1	ENSG00000104714	ASM5087	4	14	1500	1251	0.00417643	NA	NA	0.87613038	0.880719772	NA	NA	ASM5129	10	14	1559	1302	0.000779111	NA	0.0427	0.932	NA	NA	NA	0.500498875	0.537278042	1	0.924333333	NA	NA	0.991	0.992	NA	2	7	NA
ASM346	ASM349	3	2	+	chr1	NDUFS5	ENSG00000168653	ASM349	2	3	15358	20237	0.004179498	0.131198087	ASS	0.469589851	0.583560195	0.476580941	0.607779028	ASM346	2	3	15358	20237	0.004179498	0.131198087	6.85E-06	0.999	2.84E-05	6.43E-05	ASS	0.583560195	0.469589851	0.621666667	0.509666667	0.607779028	0.476580941	0.633	0.504	5.59E-44	2122.333333	1682.333333	0.000135033
ASM2151	ASM2147	4	3	-	chr3	RP11-380O24.1	ENSG00000254485	ASM2147	3	4	143	143	0.004194687	NA	NA	0.534613622	0.671368512	NA	NA	ASM2151	3	4	143	143	0.004194687	NA	1	NA	NA	NA	NA	0.686140619	0.920848196	0.790666667	1	NA	NA	NA	NA	NA	2.333333333	6.333333333	NA
ASM12098	ASM12003	4	3	+	chrX	TMEM187	ENSG00000177854	ASM12003	3	4	1213	1153	0.004215619	0.05184621	NA	0.520197188	0.607359653	0.645814073	0.676681466	ASM12098	3	4	1213	1153	0.004215619	0.05184621	NA	0.74	0.433	0.289	NA	0.610556998	0.499765044	NA	NA	0.676681466	0.645814073	0.633	0.586	0.118362937	60	65.66666667	0.42445426
ASM1699	ASM1700	3	2	+	chr2	MAP4K4	ENSG00000071054	ASM1700	2	3	13143	7943	0.004221669	0.124200358	SE	0.615228243	0.480789075	0.625430027	0.501229669	ASM1699	2	3	13143	7943	0.004221669	0.124200358	1.22E-05	1	0.000812	0.00424	SE	0.480789075	0.615228243	0.520666667	0.618333333	0.501229669	0.625430027	0.489	0.622	6.21E-18	650	1069	0.001508834
ASM10089	ASM9995	7	6	+	chr18	CTD-2354A18.1	ENSG00000261780	ASM9995	6	7	277745	70743	0.004269337	0.070747876	NA	0.877671964	0.812242313	0.895745928	0.824998052	ASM10089	3	7	277745	70743	1	0.070747876	NA	0.992	0.00171	0.00131	NA	0.79597351	0.865679209	NA	NA	0.824998052	0.895745928	0.984	0.992	5.69E-63	3164.333333	13528.33333	0.000423635
ASM8256	ASM8195	13	10	+	chr14	EIF2S1	ENSG00000134001	ASM8195	10	13	21588	27412	0.004301599	0.077244835	NA	0.983260889	0.9562918	0.529525038	0.494479773	ASM8256	5	13	21588	27412	0.119698133	0.022044471	NA	0.61	NA	0.171	NA	0.414420246	0.428875003	NA	NA	0.630671676	0.608627205	0.969	0.983	0.116080104	1020	733.6666667	0.065737749
ASM4711	ASM4683	4	2	-	chr7	ZNF117	ENSG00000152926	ASM4683	2	4	700	1076	0.004306045	NA	NA	0.804905516	0.935532852	NA	NA	ASM4711	2	4	700	1076	0.004306045	NA	NA	NA	NA	NA	NA	0.935532852	0.804905516	NA	NA	NA	NA	NA	NA	NA	5	3.333333333	NA
ASM8608	ASM8531	26	60	+	chr15	FAM81A	ENSG00000157470	ASM8531	7	26	1644	1198	0.004326186	NA	NA	0.595039462	0.757862452	NA	NA	ASM8608	14	26	1654	1251	0.000367422	NA	1	NA	NA	NA	NA	0.7035207	0.409451341	0.984111111	0.912666667	NA	NA	NA	NA	NA	4	3.333333333	NA
ASM6629	ASM6563	6	3	-	chr11	DUSP8	ENSG00000184545	ASM6563	3	6	150	973	0.004333163	0.483758405	NA	0.681042286	0.202063026	0.296797151	0.780555556	ASM6629	3	6	150	973	0.004333163	0.483758405	NA	NA	NA	0.131	NA	0.202063026	0.681042286	NA	NA	0.780555556	0.296797151	NA	NA	6.24E-06	70.33333333	10	0.00733529
ASM11729	ASM11634	9	6	+	chrX	CA5BP1	ENSG00000186312	ASM11634	6	9	1112	1359	0.004336805	0.024452711	NA	0.826600289	0.871772901	0.415160615	0.426967617	ASM11729	6	9	1112	1359	0.004336805	0.024452711	NA	0.869	0.413	0.0218	NA	0.651423774	0.5618532	NA	NA	0.426967617	0.415160615	0.559	0.468	0.246293089	286.6666667	244.3333333	0.036361074
ASM3096	ASM3074	20	68	+	chr4	COPS4	ENSG00000138663	ASM3074	5	20	7638	7329	0.004339919	0.031443973	NA	0.774501863	0.809526892	0.886973942	0.877998915	ASM3096	11	20	7639	7329	0.000345332	0.404926458	0.0176	0.731	NA	0.0076	NA	0.558730423	0.564436036	0.964777778	0.978444444	0.842105263	0.437178806	0.999	0.999	0.00101269	16	13.33333333	0.112730185
ASM9610	ASM9531	5	3	+	chr17	CCDC103	ENSG00000167131	ASM9531	3	5	612	402	0.004346789	0.036226732	NA	0.876160212	0.941898142	0.865529565	0.829302832	ASM9610	3	5	612	402	0.004346789	0.036226732	NA	0.634	NA	NA	NA	0.550818933	0.818043645	NA	NA	0.829302832	0.865529565	0.989	0.989	0.560220988	22	33.33333333	0.315392732
ASM8465	ASM8398	23	144	-	chr15	KATNBL1	ENSG00000134152	ASM8398	6	23	4481	6302	0.004352572	0.068356944	NA	0.731423047	0.615689611	0.354317026	0.347456529	ASM8465	18	23	4732	6471	1.47E-08	0.293328069	0.0195	0.987	0.000705	0.000346	NA	0.267287715	0.283437693	0.9468	0.942333333	0.5625	0.855828069	0.977	0.999	1.07E-05	43.33333333	27.33333333	0.004425237
ASM1498	ASM1498	12	8	+	chr2	ACYP2	ENSG00000170634	ASM1498	8	12	786	504	0.004423924	0.266060606	NA	0.542053957	0.314639678	0.839393939	0.573333333	ASM1498	6	12	786	504	0.001998935	NA	0.0151	0.999	NA	0.000807	NA	0.47172524	0.370572821	0.894333333	0.700333333	NA	NA	0.991	0.987	0.000869226	22.33333333	28.33333333	0.004163814
ASM5029	ASM4995	7	2	-	chr7	ZC3HAV1	ENSG00000105939	ASM4995	2	7	8419	7704	4.44E-03	0.120278049	NA	0.708323616	0.832382103	0.69691593	0.817193979	ASM5029	2	7	8419	7704	0.004439546	0.120278049	NA	NA	NA	NA	NA	0.832382103	0.708323616	NA	NA	0.817193979	0.69691593	NA	NA	0.000146329	117.6666667	126.3333333	0.000580814
ASM6339	ASM6270	5	2	+	chr10	GLUD1P3	ENSG00000250959	ASM6270	2	5	1497	703	0.004482553	0.19157618	NA	0.799896089	0.582031705	0.706475956	0.514899777	ASM6339	2	5	1497	703	0.004482553	0.19157618	NA	NA	NA	NA	NA	0.582031706	0.799896091	NA	NA	0.514899777	0.706475956	NA	NA	0.001852043	36.33333333	104.3333333	0.12300962
ASM3766	ASM3740	8	6	+	chr5	GM2A	ENSG00000196743	ASM3740	6	8	76990	30240	0.004491229	0.018031697	NA	0.939931671	0.951624457	0.932036379	0.950068076	ASM3766	5	8	76990	30240	0.976170126	0.018031697	NA	0.664	0.492	0.652	NA	0.952600631	0.94019475	NA	NA	0.950068076	0.932036379	0.929	0.949	0.074924074	257	696	0.423903841
ASM10673	ASM10584	4	2	-	chr19	DACT3	ENSG00000197380	ASM10584	2	4	637	246	0.00449127	NA	NA	0.932481205	0.914903143	NA	NA	ASM10673	2	4	637	246	0.00449127	NA	NA	NA	NA	NA	NA	0.914903143	0.932481205	NA	NA	NA	NA	NA	NA	NA	3	8	NA
ASM10941	ASM10851	11	4	-	chr20	SLC23A2	ENSG00000089057	ASM10851	4	11	3611	4966	0.004505225	0.007020303	NA	0.977687371	0.979338984	0.980581323	0.987601626	ASM10941	4	11	3611	4966	0.006183509	0.007020303	NA	NA	NA	NA	NA	0.824590764	0.846120984	NA	NA	0.987601626	0.980581323	NA	NA	0.492333142	101.3333333	82	0.47584909
ASM211	ASM210	10	25	+	chr1	TMEM50A	ENSG00000183726	ASM210	4	10	10039	6684	4.53E-03	0.125112739	NA	0.446554088	0.583095673	0.432026087	0.370445806	ASM211	17	10	10039	6684	0.063474582	0.125112739	0.0141	0.917	0.00964	0.0704	NA	0.434690235	0.351672418	0.699333333	0.671333333	0.370445806	0.432026087	0.999	0.999	1.55E-09	291	444.6666667	0.007683776
ASM5875	ASM5814	16	6	-	chr9	DFNB31	ENSG00000095397	ASM5814	6	16	8128	4389	0.004552747	0.040425065	NA	0.499871196	0.458111877	0.421821448	0.423712376	ASM5875	5	16	8128	4389	0.017943162	0.040425065	NA	0.838	0.258	0.689	NA	0.60155919	0.561716545	NA	NA	0.423712376	0.421821448	0.996	0.947	0.099488814	69.66666667	136.6666667	0.0500444
ASM7850	ASM7778	14	57	-	chr13	MTIF3	ENSG00000122033	ASM7778	5	14	3908	6650	0.004596055	0.071849828	NA	0.892618364	0.857112403	0.816687354	0.866184003	ASM7850	14	14	3925	6674	0.594137207	NA	0.00954	1	0.12	0.000628	NA	0.544755706	0.513497339	0.786111111	0.830222222	NA	NA	0.986	0.978	0.999999949	22	4.333333333	1
ASM7294	ASM7223	6	3	-	chr12	ARHGDIB	ENSG00000111348	ASM7223	3	6	6	879	0.004628778	0.589598557	NA	NA	NA	0.92293189	0.333333333	ASM7294	3	6	6	879	0.004628778	0.589598557	NA	NA	NA	0.778	NA	0.286709865	0.693707164	NA	NA	0.333333333	0.92293189	NA	NA	0.999999402	91.33333333	0.666666667	1
ASM2823	ASM2800	11	22	-	chr3	PPP1R2	ENSG00000184203	ASM2800	4	11	6396	4159	0.004641144	0.078470026	NA	0.370623137	0.453079442	0.351635838	0.31543703	ASM2823	8	11	6456	4182	0.213596112	0.007829619	0.442	0.98	0.0693	0.0362	NA	0.509293845	0.601957306	0.762888889	0.734222222	0.992170381	1	0.957	0.951	0.99999386	84	168.6666667	0.047401892
ASM2229	ASM2223	24	172	-	chr3	NGLY1	ENSG00000151092	ASM2223	5	24	12348	11847	0.004655876	0.211900108	NA	0.641176566	0.545568999	0.572298016	0.576325781	ASM2229	15	24	12452	11923	0.000325993	NA	0.00169	0.989	0.0305	0.0145	NA	0.33714425	0.399579266	0.820066667	0.836133333	NA	NA	0.996	0.999	NA	0.666666667	1.666666667	NA
ASM10083	ASM9990	16	9	+	chr18	CDH7	ENSG00000081138	ASM9990	9	16	1032	6203	0.004688759	0.101159957	NA	0.620652556	0.64698992	0.50519174	0.557467386	ASM10083	4	16	1032	6203	0.010600435	0.088367546	NA	NA	NA	0.746	NA	0.606201805	0.566527424	NA	NA	0.634343434	0.545975888	NA	NA	0.3183447	91.66666667	12.66666667	0.031472738
ASM10075	ASM9982	22	52	-	chr18	KDSR	ENSG00000119537	ASM9982	5	22	6068	3316	4.69E-03	0.123945459	NA	0.504713104	0.518844672	0.418641592	0.48669601	ASM10075	12	22	6098	3425	0.012622754	0.158308264	0.109	0.894	0.095	8.74E-05	NA	0.528969504	0.476023515	0.758533333	0.7388	0.719865804	0.56155754	0.993	0.997	0.000265155	64.66666667	110.3333333	0.006709232
ASM7215	ASM7137	27	22	+	chr12	B4GALNT3	ENSG00000139044	ASM7137	5	27	334	1893	0.004696932	0.08962963	NA	0.173385588	0.397390469	0.465925926	0.555555556	ASM7215	6	27	353	1943	0.019566203	NA	6.62E-10	NA	NA	0.00344	NA	0.44528399	0.315581367	1	0.629	NA	NA	NA	NA	NA	11.33333333	2.333333333	NA
ASM1581	ASM1583	4	3	-	chr2	DGUOK-AS1	ENSG00000237883	ASM1583	3	4	113	511	0.004700966	NA	NA	0.794964595	0.33626917	NA	NA	ASM1581	3	4	113	511	0.004700966	NA	NA	NA	NA	NA	NA	0.321715743	0.757343771	NA	NA	NA	NA	NA	NA	NA	11.66666667	4	NA
ASM4677	ASM4648	3	2	+	chr7	ZMIZ2	ENSG00000122515	ASM4648	2	3	8062	2798	0.004702157	0.093091854	SE	0.724062307	0.851074795	0.726894954	0.819986808	ASM4677	2	3	8062	2798	0.004702157	0.093091854	6.16E-06	0.999	0.000366	3.39E-06	SE	0.851074795	0.72406232	0.834	0.681333333	0.819986808	0.726894954	0.998	0.997	1.91E-06	185.3333333	603.6666667	0.017067002
ASM748	ASM752	20	65	-	chr1	FMO5	ENSG00000131781	ASM752	8	20	3499	1635	0.004707224	0.045321637	NA	0.489850495	0.275170107	0.681481481	0.644736842	ASM748	12	20	3678	1677	0.000317404	0	0.794	0.626	NA	0.0389	NA	0.431175301	0.504769442	0.848777778	0.860777778	1	1	0.968	0.984	0.999992299	6.333333333	14.33333333	NA
ASM10690	ASM10601	5	3	+	chr19	SYNGR4	ENSG00000105467	ASM10601	3	5	266	3	0.004750463	NA	NA	NA	NA	NA	NA	ASM10690	3	5	266	3	0.004750463	NA	NA	NA	NA	NA	NA	0.684736512	0.317007482	NA	NA	NA	NA	NA	NA	NA	0.333333333	14.33333333	NA
ASM631	ASM638	22	53	+	chr1	NTNG1	ENSG00000162631	ASM638	4	22	6374	546	0.004751767	0.528920787	NA	0.291393106	0.719773657	0.166666667	0.695587453	ASM631	12	22	6523	574	1.01E-07	NA	0.000183	NA	NA	0.629	NA	0.315938773	0.313688678	0.901666667	0.666666667	NA	NA	NA	NA	0.998086914	0.333333333	39.33333333	1
ASM9790	ASM9707	31	37	-	chr17	SLC39A11	ENSG00000133195	ASM9707	5	31	3092	7341	0.004752315	NA	NA	0.476157697	0.548004403	NA	NA	ASM9790	20	31	3208	7599	2.33E-14	0.118808805	0.0107	0.99	0.0196	0.0267	NA	0.564842642	0.652963444	0.908857143	0.885809524	0.831654084	0.950462889	0.997	0.998	1.92E-05	121.6666667	53	0.027838705
ASM7815	ASM7744	12	16	-	chr13	ZMYM5	ENSG00000132950	ASM7744	3	12	2324	3843	0.004764361	0.088069789	NA	0.915974085	0.935859764	0.421588633	0.412785948	ASM7815	8	12	2324	3864	0.004850481	0.027625153	8.97E-07	0.998	NA	0.00155	NA	0.554536725	0.636179938	1	0.856333333	0.958333333	0.930708181	0.993	0.988	0.589111802	23.66666667	14.66666667	0.324696967
ASM8042	ASM7971	30	270	-	chr14	OSGEP	ENSG00000092094	ASM7971	4	30	4498	4175	0.004802757	0.180274204	NA	0.612055011	0.516707237	0.227801519	0.408075723	ASM8042	14	30	4729	4340	0.002512742	NA	0.186	0.744	0.393	0.0636	NA	0.729040765	0.782824889	0.808888889	0.845222222	NA	NA	0.998	0.998	NA	6	11.33333333	NA
ASM9707	ASM9624	4	2	-	chr17	RP11-166P13.3	ENSG00000263004	ASM9624	2	4	793	425	0.00482214	0.129615905	NA	0.449329269	0.660913237	0.529697821	0.659313725	ASM9707	2	4	793	425	0.00482214	0.129615905	NA	NA	NA	NA	NA	0.660913238	0.449329266	NA	NA	0.659313725	0.529697821	NA	NA	0.046232869	29.66666667	48	0.021629967
ASM10621	ASM10527	25	72	-	chr19	XRCC1	ENSG00000073050	ASM10527	4	25	6542	8152	0.004823434	NA	NA	0.231475766	0.435638832	NA	NA	ASM10621	12	25	6701	8219	1.54E-05	NA	0.0166	0.998	0.0252	0.0244	NA	0.472023876	0.474154625	0.824111111	0.796333333	NA	NA	0.991	0.996	NA	1	11	NA
ASM2319	ASM2308	35	17	-	chr3	ALS2CL	ENSG00000178038	ASM2308	8	35	5199	6453	0.004860696	0.274604707	NA	0.56262949	0.553697098	0.371228626	0.645833333	ASM2319	12	35	5243	6566	0.190019258	0.334730085	0.0231	0.962	NA	0.00645	NA	0.636798787	0.665064316	0.912	0.899166667	0.223544974	0.558275058	0.995	0.998	0.002199723	20.33333333	13.33333333	0.004418652
ASM2452	ASM2438	4	2	-	chr3	FAM107A	ENSG00000168309	ASM2438	2	4	1992	2	0.004867224	1	NA	NA	NA	0	1	ASM2452	2	4	1992	2	0.004867224	NA	NA	NA	NA	NA	NA	0.746955037	0.329655597	NA	NA	NA	NA	NA	NA	0.050729494	0	56	1
ASM2869	ASM2848	5	4	-	chr4	RP11-440L14.1	ENSG00000249592	ASM2848	4	5	994	729	0.004893152	0.085436785	NA	0.864394192	0.760088178	0.362179487	0.345815296	ASM2869	4	5	994	729	0.004893152	0.085436785	NA	NA	NA	0.682	NA	0.846983747	0.94822671	NA	NA	0.345815296	0.362179487	NA	NA	0.395267727	11	27	0.298342131
ASM6636	ASM6571	3	2	-	chr11	SLC22A18AS	ENSG00000254827	ASM6571	2	3	77	21	0.004909352	NA	SE	NA	NA	NA	NA	ASM6636	2	3	77	21	0.004909352	NA	NA	NA	NA	NA	SE	0.416274747	0.998508052	NA	NA	NA	NA	NA	NA	NA	0.666666667	3	NA
ASM4591	ASM4565	4	3	+	chr7	HOXA10-AS	ENSG00000253187	ASM4565	3	4	579	5878	0.004938698	0.481254394	NA	0.860072201	0.528796723	0.914759957	0.433505563	ASM4591	3	4	579	5878	0.004938698	0.481254394	0.011	0.92	NA	1.34E-07	NA	0.586032546	0.635600995	0.823	0.987333333	0.433505563	0.914759957	0.867	0.987	2.31E-29	311.6666667	33	0.001577424
ASM11038	ASM10948	3	2	+	chr20	TP53INP2	ENSG00000078804	ASM10948	2	3	3954	178	0.004940222	0.208011166	SE	0.850069781	0.445097992	0.684419382	0.476408216	ASM11038	2	3	3954	178	0.004940222	0.208011166	4.18E-12	NA	NA	2.21E-07	SE	0.445097992	0.850069781	0.567333333	0.908333333	0.476408216	0.684419382	NA	NA	0.00367487	18.66666667	349.3333333	0.023055157
ASM2923	ASM2904	21	8	+	chr4	GPR78	ENSG00000155269	ASM2904	8	21	2654	5272	0.00495104	NA	NA	0.991952151	0.943054419	NA	NA	ASM2923	5	21	2584	5070	1.07E-05	NA	NA	0.706	0.271	0.468	NA	0.854401142	0.925672277	NA	NA	NA	NA	0.992	0.992	NA	2.333333333	3.333333333	NA
ASM10869	ASM10778	12	14	-	chr19	ZNF606	ENSG00000166704	ASM10778	4	12	1377	389	0.005022019	0.037008743	NA	0.690049578	0.495018252	0.666666667	0.673372379	ASM10869	7	12	1384	397	0.004694468	0.037008743	0.178	NA	NA	0.322	NA	0.34787369	0.333238057	0.7445	0.808166667	0.673372379	0.666666667	NA	NA	0.67548004	3.666666667	20	0.847681232
